data_pobrania,tytul,cena,link,metraz,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-08 00:11,Narożne mieszkanie z dużym ogrodem i wyjściem do lasu,5500,https://www.otodom.pl/pl/oferta/narozne-mieszkanie-z-duzym-ogrodem-i-wyjsciem-do-lasu-ID4zSC7,,0,0,4,"ul. Junacka, Wrocław",brak,brak,6500,brak,80,2026-02-11
2026-02-08 00:12,Komforotowe 3-pokojowe mieszkanie | Nowe Żerniki | Klimatyzacja |Ogród,3300,https://www.otodom.pl/pl/oferta/komforotowe-3-pokojowe-mieszkanie-nowe-zerniki-klimatyzacja-ogrod-ID4zSAw,,1100,1,3,"ul. Heinricha Lauterbacha, Wrocław",2020,miejskie,4500,do zamieszkania,61,2026-02-11
2026-02-08 00:12,Osiedle Belvedere Park-apartament z garażem,4500,https://www.otodom.pl/pl/oferta/osiedle-belvedere-park-apartament-z-garazem-ID4zO8p,,0,4,3,"ul. Przyjaźni, Wrocław",2012,brak,brak,do zamieszkania,76,2026-02-11
2026-02-08 00:12,2 pokoje | 52m | ul.Przyjaźni (Krzyki) | bezpośrednio | od zaraz,2950,https://www.otodom.pl/pl/oferta/2-pokoje-52m-ul-przyjazni-krzyki-bezposrednio-od-zaraz-ID3soMg,,600,3,2,"ul. Przyjaźni, Wrocław",2014,miejskie,3500,do zamieszkania,52,2026-02-11
2026-02-08 00:12,Klimatyzacja | Balkon | Parking Podziemny | Wysoki Standard | Internet,2800,https://www.otodom.pl/pl/oferta/klimatyzacja-balkon-parking-podziemny-wysoki-standard-internet-ID4zEcr,,700,1,2,"ul. Dożynkowa, Wrocław",brak,miejskie,4000,do zamieszkania,42,2026-02-11
2026-02-08 00:13,Mieszkanie do wynajecia,2600,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-ID4zS19,,850,5,1,"ul. Księcia Witolda, Wrocław",2021,miejskie,3500,do zamieszkania,34,2026-02-11
2026-02-08 00:13,Kawalerka przy ul. Pomorskiej,1620,https://www.otodom.pl/pl/oferta/kawalerka-przy-ul-pomorskiej-ID49cak,,480,4,1,"ul. Pomorska, Wrocław",brak,electrical,2500,do zamieszkania,15,2026-02-11
2026-02-08 00:13,Wyjątkowy apartament 5 min. spaceru od Rynku,4200,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-5-min-spaceru-od-rynku-ID4y3cb,,1230,4,2,"ul. Księcia Witolda, Wrocław",2021,miejskie,6500,do zamieszkania,63,2026-02-11
2026-02-08 00:14,"2 pokoje, nowy blok, od zaraz, blisko lotnisko/ A8",2900,https://www.otodom.pl/pl/oferta/2-pokoje-nowy-blok-od-zaraz-blisko-lotnisko-a8-ID4zKCh,,900,2,2,Wrocław,2024,miejskie,brak,do zamieszkania,36,2026-02-11
2026-02-08 00:14,"BEZPOŚREDNIO 2 pokoje z balkonem, garażem i komórką Centrum Wrocławia",2700,https://www.otodom.pl/pl/oferta/bezposrednio-2-pokoje-z-balkonem-garazem-i-komorka-centrum-wroclawia-ID4ibrz,,690,1,2,"ul. gen. Ignacego Prądzyńskiego, Wrocław",2012,miejskie,3000,do zamieszkania,34,2026-02-11
2026-02-08 00:14,Nowe mieszkanie w CENTRUM! BALKON! WYPOSAŻONE!,3000,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-balkon-wyposazone-ID4yO3h,,600,4,2,"ul. Kazimierza Michalczyka, Wrocław",2025,miejskie,3600,do zamieszkania,40.71,2026-02-11
2026-02-08 00:14,Nowoczesne 2-pokojowe mieszkanie z balkonem na Jagodnie,2550,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-z-balkonem-na-jagodnie-ID4u7WB,,600,3,2,Wrocław,2024,miejskie,4000,do zamieszkania,37,2026-02-11
2026-02-08 00:14,Nowoczesne 2 pokoje nad Odrą | Garaż | Ochrona | Słonimskiego,2800,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-nad-odra-garaz-ochrona-slonimskiego-ID4zDKh,,750,4,2,"ul. Antoniego Słonimskiego, Wrocław",2023,miejskie,3500,brak,38,2026-02-11
2026-02-08 00:15,Premium lokal pod kancelarię / notariusza * 65m2 * Różanka /Willa Rosa,5800,https://www.otodom.pl/pl/oferta/premium-lokal-pod-kancelarie-notariusza-65m2-rozanka-willa-rosa-ID4zNCW,,930,0,3,"ul. Młynarska, Wrocław",2021,miejskie,5800,do zamieszkania,65,2026-02-11
2026-02-08 00:15,"Ładne, nowe mieszkanie na Popowicach. Z balkonem i osobną kuchnią.",2500,https://www.otodom.pl/pl/oferta/ladne-nowe-mieszkanie-na-popowicach-z-balkonem-i-osobna-kuchnia-ID4zNxm,,2500,3,1,"ul. Białowieska, Wrocław",2020,miejskie,2500,do zamieszkania,31,2026-02-11
2026-02-08 00:15,3-pok Wrocław - Partynice / Ołtaszyn,4250,https://www.otodom.pl/pl/oferta/3-pok-wroclaw-partynice-oltaszyn-ID4zNuE,,700,2,3,"ul. gen. Stanisława Maczka, Wrocław",2010,miejskie,4000,do zamieszkania,75,2026-02-11
2026-02-08 00:15,3 pok / Biskupin / Balkon,3300,https://www.otodom.pl/pl/oferta/3-pok-biskupin-balkon-ID4zNro,,1000,1,3,Wrocław,1933,brak,3500,do zamieszkania,50,2026-02-11
2026-02-08 00:15,Piękny apartament |Centrum | Rzeka,4400,https://www.otodom.pl/pl/oferta/piekny-apartament-centrum-rzeka-ID4ySNR,,850,1,3,"ul. Mieszczańska, Wrocław",2024,brak,6000,do zamieszkania,55.4,2026-02-11
2026-02-08 00:16,2 pokoje | balkon | świetna lokalizacja,1900,https://www.otodom.pl/pl/oferta/2-pokoje-balkon-swietna-lokalizacja-ID4ztsu,,807,1,2,"ul. Strzegomska, Wrocław",1970,miejskie,2000,do zamieszkania,32.3,2026-02-11
2026-02-08 00:16,Kawalerka - Krzyki - Borek (przy parku),2700,https://www.otodom.pl/pl/oferta/kawalerka-krzyki-borek-przy-parku-ID4z6LH,,800,0,1,Wrocław,brak,gazowe,3000,do zamieszkania,45,2026-02-11
2026-02-08 00:16,Elegancki apartament Panorama Wrocławia LUX 160m2,9950,https://www.otodom.pl/pl/oferta/elegancki-apartament-panorama-wroclawia-lux-160m2-ID4tgSt,,2000,6,5,"ul. św. Antoniego, Wrocław",1996,miejskie,brak,do zamieszkania,160,2026-02-11
2026-02-08 00:16,"30m2, PRUSA, 3min. Grunwaldzki! nowe budownictwo, 2900zł z Internetem!",2300,https://www.otodom.pl/pl/oferta/30m2-prusa-3min-grunwaldzki-nowe-budownictwo-2900zl-z-internetem-ID4zNm1,,450,0,1,"ul. Bolesława Prusa, Wrocław",2006,brak,3000,do zamieszkania,30,2026-02-11
2026-02-08 00:16,"Wrocław Psie Pole – 3 pokoje, ogród, parking",2950,https://www.otodom.pl/pl/oferta/wroclaw-psie-pole-3-pokoje-ogrod-parking-ID4x0UP,,850,1,3,"ul. Gorlicka, Wrocław",brak,gazowe,3800,do zamieszkania,53,2026-02-11
2026-02-08 00:16,"3 pokoje, 68m2, nowe bud. - nad Odrą, Jaracza / Wyszyńskiego!",3300,https://www.otodom.pl/pl/oferta/3-pokoje-68m2-nowe-bud-nad-odra-jaracza-wyszynskiego-ID4zNml,,960,3,3,"ul. Stefana Jaracza, Wrocław",2002,miejskie,4400,do zamieszkania,68,2026-02-11
2026-02-08 00:17,Do wynajęcia kawalerka na Przedmieściu Oławskim,2400,https://www.otodom.pl/pl/oferta/do-wynajecia-kawalerka-na-przedmiesciu-olawskim-ID4yKnf,,550,4,2,"ul. Stanisława Więckowskiego, Wrocław",1992,miejskie,3150,do zamieszkania,30,2026-02-11
2026-02-08 00:17,"Nowe, 1-najem, blisko Business Garden i Magnolia",2100,https://www.otodom.pl/pl/oferta/nowe-1-najem-blisko-business-garden-i-magnolia-ID4zSgg,,500,10,1,"ul. Inowrocławska, Wrocław",brak,miejskie,3000,do zamieszkania,26,2026-02-11
2026-02-08 00:17,"4-pokojowe mieszkanie na Rynku, obok Uniwersytetu",4500,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-na-rynku-obok-uniwersytetu-ID4ycNo,,1000,4,4,"ul. Szewska, Wrocław",1980,miejskie,6000,do zamieszkania,60,2026-02-11
2026-02-08 00:17,"Super lokalizacja, ul. Grunwaldzka, rozkładowe",2200,https://www.otodom.pl/pl/oferta/super-lokalizacja-ul-grunwaldzka-rozkladowe-ID4zN4Z,,850,3,2,"ul. Grunwaldzka, Wrocław",1992,kotłownia,3000,do zamieszkania,54,2026-02-11
2026-02-08 00:17,Wrocław! Jagodno! ul. Buforowa! 2 pok! Balkon! 38m2!,2400,https://www.otodom.pl/pl/oferta/wroclaw-jagodno-ul-buforowa-2-pok-balkon-38m2-ID4vRAc,,900,2,2,"ul. Buforowa, Wrocław",brak,miejskie,3000,do zamieszkania,38,2026-02-11
2026-02-08 00:18,40m2 - bez prowizji -Wieczysta -blisko UE/centrum,2600,https://www.otodom.pl/pl/oferta/40m2-bez-prowizji-wieczysta-blisko-ue-centrum-ID4zuOQ,,1000,1,2,"ul. Wieczysta, Wrocław",brak,miejskie,3800,do zamieszkania,40,2026-02-11
2026-02-08 00:18,Kawalerka 25m2 Strzegomska/Jaworska blisko Magnolii (PIERWSZY NAJEM),2400,https://www.otodom.pl/pl/oferta/kawalerka-25m2-strzegomska-jaworska-blisko-magnolii-pierwszy-najem-ID4zScP,,500,5,1,Wrocław,1970,miejskie,3000,do zamieszkania,25,2026-02-11
2026-02-08 00:18,"Luksusowa, nowa kawalerka w centrum miasta, obok Parku Grabiszyńskiego",2200,https://www.otodom.pl/pl/oferta/luksusowa-nowa-kawalerka-w-centrum-miasta-obok-parku-grabiszynskiego-ID4zSct,,350,1,1,"al. gen. Józefa Hallera, Wrocław",2025,miejskie,2500,do zamieszkania,19,2026-02-11
2026-02-08 00:18,"Do wynajęcia wyjątkowy apartament – ul. Bernardyńska 4, Wrocław",4500,https://www.otodom.pl/pl/oferta/do-wynajecia-wyjatkowy-apartament-ul-bernardynska-4-wroclaw-ID4zwBh,,1450,2,2,"ul. Bernardyńska, Wrocław",2025,miejskie,brak,do zamieszkania,50,2026-02-11
2026-02-08 00:18,Mieszkanie 3-pokojowe Psie Pole / Różance / CH Marino/ 3 POKOJE,3200,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-psie-pole-rozance-ch-marino-3-pokoje-ID4zSaB,,1700,4,3,"ul. Zaułek Rogoziński, Wrocław",brak,miejskie,3200,do zamieszkania,60,2026-02-11
2026-02-08 00:19,Wynajem mieszkania 33m² z balkonem 20m² i parkingiem podziemnym,2000,https://www.otodom.pl/pl/oferta/wynajem-mieszkania-33m-z-balkonem-20m-i-parkingiem-podziemnym-ID4zS3H,,500,2,1,"ul. Podhalańska, Wrocław",2020,kotłownia,2000,do zamieszkania,33,2026-02-11
2026-02-08 00:19,2-pokojowe mieszkanie w Wilii Potokowa,2600,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-wilii-potokowa-ID4pIjZ,,700,1,2,"ul. Potokowa, Wrocław",2010,miejskie,3300,do zamieszkania,40,2026-02-11
2026-02-08 00:19,Kępa Mieszczańska 2 pokoje/garaż/duży balkon,3000,https://www.otodom.pl/pl/oferta/kepa-mieszczanska-2-pokoje-garaz-duzy-balkon-ID4zS4Z,,450,7,2,"ul. Mieszczańska, Wrocław",2020,miejskie,3250,do zamieszkania,39.2,2026-02-11
2026-02-08 00:19,"Wrocław, Fabryczna, Stabłowice, Lubomierska",2500,https://www.otodom.pl/pl/oferta/wroclaw-fabryczna-stablowice-lubomierska-ID4zSak,,800,3,2,"Wrocław, Fabryczna, Stabłowice, Lubmierska, Wrocław",2022,kotłownia,4000,do zamieszkania,32,2026-02-11
2026-02-08 00:19,Bez Prowizji ! Apartament przy Magnolii | 2 pok. | Balkon |Garaż podz,3200,https://www.otodom.pl/pl/oferta/bez-prowizji-apartament-przy-magnolii-2-pok-balkon-garaz-podz-ID3YOpC,,900,1,2,"ul. Małopanewska, Wrocław",2018,miejskie,4500,do zamieszkania,42.6,2026-02-11
2026-02-08 00:20,PL UA RU | Kawalerka | Braniborska | Balkon | Od zaraz,2450,https://www.otodom.pl/pl/oferta/pl-ua-ru-kawalerka-braniborska-balkon-od-zaraz-ID4zS3J,,800,5,1,"ul. Braniborska, Wrocław",brak,miejskie,3000,do zamieszkania,28,2026-02-11
2026-02-08 00:20,Apartament na 44 piętrze w Sky Tower,9500,https://www.otodom.pl/pl/oferta/apartament-na-44-pietrze-w-sky-tower-ID4juXy,,2350,10,3,"ul. Gwiaździsta, Wrocław",brak,brak,9500,brak,106,2026-02-11
2026-02-08 00:20,"T.Kościuszki, Wysoki standard, Pełny rozkład, 2POK",3100,https://www.otodom.pl/pl/oferta/t-kosciuszki-wysoki-standard-pelny-rozklad-2pok-ID4oSPV,,583,3,2,"ul. Tadeusza Kościuszki, Wrocław",brak,miejskie,3000,do zamieszkania,42,2026-02-11
2026-02-08 00:21,"Okolice Magnoli, 15 min do Rynku, Kom. Miejska,",2900,https://www.otodom.pl/pl/oferta/okolice-magnoli-15-min-do-rynku-kom-miejska-ID4zRYW,,740,6,2,"ul. Białowieska, Wrocław",2009,miejskie,brak,brak,53,2026-02-11
2026-02-08 00:21,Patio House! 48m2_2 pok_ ul. Bednarska_balkon!,2800,https://www.otodom.pl/pl/oferta/patio-house-48m2-2-pok-ul-bednarska-balkon-ID4zRXp,,0,1,2,"ul. Bednarska, Wrocław",2016,miejskie,2800,brak,47.91,2026-02-11
2026-02-08 00:21,"Duże, 3 Pokoje, 66m2, Taras, Ogród, Garaż",3500,https://www.otodom.pl/pl/oferta/duze-3-pokoje-66m2-taras-ogrod-garaz-ID4zRVi,,800,0,3,"ul. Kawalerzystów, Wrocław",2010,kotłownia,4000,do zamieszkania,66,2026-02-11
2026-02-08 00:22,2‑pokojowe mieszkanie 48 m² | Oporów | Chachaja | wysoki standard,3300,https://www.otodom.pl/pl/oferta/2pokojowe-mieszkanie-48-m-oporow-chachaja-wysoki-standard-ID4zROj,,750,3,2,"ul. Ibn Siny Awicenny, Wrocław",2025,kotłownia,6600,do zamieszkania,48,2026-02-11
2026-02-08 00:22,Wojszyce | 3 sypialnie | Duży Taras,4500,https://www.otodom.pl/pl/oferta/wojszyce-3-sypialnie-duzy-taras-ID4zROC,,0,1,4,Wrocław,brak,brak,5500,brak,130,2026-02-11
2026-02-08 00:22,"Apartament 89 m² + Taras 75 m², Piętro 4/4 + 2 Garaże, Klima, Jagodno",5900,https://www.otodom.pl/pl/oferta/apartament-89-m-taras-75-m-pietro-4-4-2-garaze-klima-jagodno-ID4zRPs,,1050,4,3,Wrocław,2022,miejskie,10000,do zamieszkania,89.18,2026-02-11
2026-02-08 00:22,"Mieszkanie, 47 m², Wrocław",2200,https://www.otodom.pl/pl/oferta/mieszkanie-47-m-wroclaw-ID4zRQO,,0,3,2,Wrocław,brak,miejskie,brak,do zamieszkania,47,2026-02-11
2026-02-08 00:23,0 %PRO 3-pok od zaraz ogrody Hallera *Klima* Internet w cenie *Balkon*,3600,https://www.otodom.pl/pl/oferta/0-pro-3-pok-od-zaraz-ogrody-hallera-klima-internet-w-cenie-balkon-ID4zRLo,,0,2,3,"al. gen. Józefa Hallera, Wrocław",brak,miejskie,brak,brak,65,2026-02-11
2026-02-08 00:23,"2 pokoje- 45m²| Garaż, komórka, klimatyzacja",2800,https://www.otodom.pl/pl/oferta/2-pokoje-45m-garaz-komorka-klimatyzacja-ID4zRLc,,780,4,2,"ul. Piękna, Wrocław",2015,miejskie,3000,do zamieszkania,45.2,2026-02-11
2026-02-08 00:23,blisko uczelni | 5 min. od Pl. Grunwaldzkiego | K. Olszewskiego,2000,https://www.otodom.pl/pl/oferta/blisko-uczelni-5-min-od-pl-grunwaldzkiego-k-olszewskiego-ID4zFc2,,400,1,1,Wrocław,2016,miejskie,2400,do zamieszkania,25,2026-02-11
2026-02-08 00:23,3-pok ul. Racławicka Planty Racławickie Parking*Klima* od 01.04.2026,5200,https://www.otodom.pl/pl/oferta/3-pok-ul-raclawicka-planty-raclawickie-parkingklima-od-01-04-2026-ID4zRLF,,0,2,3,"ul. Racławicka, Wrocław",brak,miejskie,brak,brak,60,2026-02-11
2026-02-08 00:24,First rent | Kępa Mieszczańska | garage,1950,https://www.otodom.pl/pl/oferta/first-rent-kepa-mieszczanska-garage-ID4zRHK,,500,5,1,"ul. Mieszczańska, Wrocław",2020,miejskie,2600,do zamieszkania,20,2026-02-11
2026-02-08 00:24,2 pok. 50m² osobna kuchnia |Garaż+komórka w cenie!,2650,https://www.otodom.pl/pl/oferta/2-pok-50m-osobna-kuchnia-garaz-komorka-w-cenie-ID4zHV0,,749,2,2,"ul. ks. Czesława Klimasa, Wrocław",2013,miejskie,2650,do zamieszkania,50.2,2026-02-11
2026-02-08 00:24,Super Mieszkanie/Apartament na wynajem,2747,https://www.otodom.pl/pl/oferta/super-mieszkanie-apartament-na-wynajem-ID48B0Q,,780,2,2,"ul. Miodowa, Wrocław",2018,kotłownia,4500,do zamieszkania,51.2,2026-02-11
2026-02-08 00:25,Mieszkanie 33M2 -  na wynajm Kawalerka Walońska Angel River,2800,https://www.otodom.pl/pl/oferta/mieszkanie-33m2-na-wynajm-kawalerka-walonska-angel-river-ID4z2YQ,,599,3,1,"ul. Walońska, Wrocław",2023,miejskie,2700,do zamieszkania,33,2026-02-11
2026-02-08 00:25,Do wynajecie mieszkanie 2 pokojowe Wrocław Psie Pole,2300,https://www.otodom.pl/pl/oferta/do-wynajecie-mieszkanie-2-pokojowe-wroclaw-psie-pole-ID4zPww,,720,5,2,"ul. Litewska, Wrocław",2006,miejskie,4600,do zamieszkania,52,2026-02-11
2026-02-08 00:25,od 01.03.2026 Duża Kawalerka 39 m2 ul. Żeromskiego *Klima* Ołbin,2300,https://www.otodom.pl/pl/oferta/od-01-03-2026-duza-kawalerka-39-m2-ul-zeromskiego-klima-olbin-ID4zRzf,,0,1,1,"ul. Stefana Żeromskiego, Wrocław",brak,miejskie,brak,brak,39,2026-02-11
2026-02-08 00:25,3-pok ul. Róży Wiatrów ARCHICOM *Garaż* Ładne *Klima* od zaraz,4500,https://www.otodom.pl/pl/oferta/3-pok-ul-rozy-wiatrow-archicom-garaz-ladne-klima-od-zaraz-ID4zRyd,,0,4,3,"ul. Róży Wiatrów, Wrocław",brak,miejskie,brak,brak,55,2026-02-11
2026-02-08 00:25,"Atrakcyjne mieszkanie, 3 pokoje, świetna lokalizacja!",2900,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-3-pokoje-swietna-lokalizacja-ID4hUhC,,1100,4,3,"ul. Inowrocławska, Wrocław",brak,miejskie,3500,do zamieszkania,64,2026-02-11
2026-02-08 00:25,Legnicka/Magnolia/Business Garden/Przedmiejska/ Szczepin,1999,https://www.otodom.pl/pl/oferta/legnicka-magnolia-business-garden-przedmiejska-szczepin-ID47deg,,500,0,1,"ul. Przedmiejska, Wrocław",2020,miejskie,2500,do zamieszkania,29,2026-02-11
2026-02-08 00:25,Dwupokojowe mieszkanie przy ul. Gazowej,2700,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-przy-ul-gazowej-ID4zRA1,,750,2,2,"ul. Gazowa, Wrocław",2020,miejskie,3000,do zamieszkania,50,2026-02-11
2026-02-08 00:26,Po generalnym remoncie | Oddzielna kuchnia | Balkon | Garaż,3250,https://www.otodom.pl/pl/oferta/po-generalnym-remoncie-oddzielna-kuchnia-balkon-garaz-ID4zMJR,,650,6,2,"ul. Spiżowa, Wrocław",2015,miejskie,brak,do zamieszkania,55,2026-02-11
2026-02-08 00:26,Pets Friendly | Wysokie sufity | Oddzielna kuchnia | Ogród Botaniczny,3280,https://www.otodom.pl/pl/oferta/pets-friendly-wysokie-sufity-oddzielna-kuchnia-ogrod-botaniczny-ID4zMH8,,443,3,2,"ul. kard. Mieczysława Ledóchowskiego, Wrocław",brak,brak,3500,do zamieszkania,48,2026-02-11
2026-02-08 00:26,Luksusowy duży apartament z tarasem - Krzyki,7700,https://www.otodom.pl/pl/oferta/luksusowy-duzy-apartament-z-tarasem-krzyki-ID4lXUG,,1500,5,4,Wrocław,brak,miejskie,brak,do zamieszkania,120,2026-02-11
2026-02-08 00:26,"Nowoczesny apartament z prywatnym tarasem | Angel River, Wrocław",8000,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-z-prywatnym-tarasem-angel-river-wroclaw-ID4yIam,,2000,5,3,"ul. Walońska, Wrocław",2018,miejskie,10000,do zamieszkania,77,2026-02-11
2026-02-08 00:27,"Nowa oferta!, dla 3 osób, osobna kuchnia, Magnoli",3150,https://www.otodom.pl/pl/oferta/nowa-oferta-dla-3-osob-osobna-kuchnia-magnoli-ID4zLRh,,850,5,3,Wrocław,brak,brak,4500,do zamieszkania,48,2026-02-11
2026-02-08 00:27,2-POKOJOWE | PIWNICA | BALKON | WANNA | 3 PRZYSTANKI DO RYNKU,2650,https://www.otodom.pl/pl/oferta/2-pokojowe-piwnica-balkon-wanna-3-przystanki-do-rynku-ID4zM1L,,800,5,2,"ul. Strzegomska, Wrocław",brak,miejskie,3500,do zamieszkania,44,2026-02-11
2026-02-08 00:27,"2-pokoje, 40m² | Jagodno | ul. Kopycińskiego | garaż podz + komorka",2800,https://www.otodom.pl/pl/oferta/2-pokoje-40m-jagodno-ul-kopycinskiego-garaz-podz-komorka-ID4xbgp,,600,1,2,Wrocław,2021,miejskie,4000,do zamieszkania,40.11,2026-02-11
2026-02-08 00:27,2-POKOJOWE | GARAŻ W CENIE | BALKON | TARAS WIDOKOWY,3200,https://www.otodom.pl/pl/oferta/2-pokojowe-garaz-w-cenie-balkon-taras-widokowy-ID4zM3x,,650,5,2,"ul. Braniborska, Wrocław",2022,miejskie,5000,do zamieszkania,38,2026-02-11
2026-02-08 00:27,✅Wysoki Standard✅Balkon✅Klimatyzacja,3500,https://www.otodom.pl/pl/oferta/wysoki-standardbalkonklimatyzacja-ID4zMbi,,900,2,2,Wrocław,2022,miejskie,0,brak,40,2026-02-11
2026-02-08 00:28,PEŁEN ROZKŁAD! Nowsze budownictwo! Balkon! Media miejskie!,2600,https://www.otodom.pl/pl/oferta/pelen-rozklad-nowsze-budownictwo-balkon-media-miejskie-ID4yOvi,,800,3,2,"ul. Gorlicka, Wrocław",2020,miejskie,3400,do zamieszkania,50.8,2026-02-11
2026-02-08 00:28,"Duże m., 3 osobne sypialnie, taras - od lutego",3500,https://www.otodom.pl/pl/oferta/duze-m-3-osobne-sypialnie-taras-od-lutego-ID4maeB,,1242,6,4,"ul. Kurkowa, Wrocław",brak,miejskie,4700,do zamieszkania,72,2026-02-11
2026-02-08 00:28,"Mieszkanie jednopokojowe z oddzielną kuchnią, miejscem parkingowym",1800,https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-z-oddzielna-kuchnia-miejscem-parkingowym-ID4zRnw,,600,1,1,"ul. Rybnicka, Wrocław",brak,inne,2000,do zamieszkania,25,2026-02-11
2026-02-08 00:28,Ścisłe CENTRUM! Pierwszy najem! Pełne wyposażenie! Wysoki standard!,2800,https://www.otodom.pl/pl/oferta/scisle-centrum-pierwszy-najem-pelne-wyposazenie-wysoki-standard-ID4yO40,,900,4,2,"ul. Czysta, Wrocław",2025,miejskie,3700,do zamieszkania,39,2026-02-11
2026-02-08 00:29,REZERWACJA Nowoczesne 2-pokojowe mieszkanie z balkonem,3000,https://www.otodom.pl/pl/oferta/rezerwacja-nowoczesne-2-pokojowe-mieszkanie-z-balkonem-ID4oRO1,,606,10,2,"ul. Chociebuska, Wrocław",2023,miejskie,6000,do zamieszkania,40.5,2026-02-11
2026-02-08 00:29,Kawalerka 35m. PSIE POLE ul. Zatorska (ZAKRZÓW),2600,https://www.otodom.pl/pl/oferta/kawalerka-35m-psie-pole-ul-zatorska-zakrzow-ID4zRae,,550,2,2,Wrocław,2025,brak,3000,do zamieszkania,35,2026-02-11
2026-02-08 00:29,"Mieszkanie do wynajęcia obok Park Zachodni,Po generalnym remoncie,2pok",2800,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-obok-park-zachodni-po-generalnym-remoncie-2pok-ID4zRgH,,650,7,2,"ul. Kolista, Wrocław",brak,miejskie,4000,do zamieszkania,48,2026-02-11
2026-02-08 00:30,2 pokoje/8 piętro/miejsce postojowe w cenie,3500,https://www.otodom.pl/pl/oferta/2-pokoje-8-pietro-miejsce-postojowe-w-cenie-ID4zAf1,,1000,8,2,"ul. Inowrocławska, Wrocław",2008,miejskie,brak,do zamieszkania,58.5,2026-02-11
2026-02-08 00:30,Klimatyczne mieszkanie z antresolą | Promenady Wro,3200,https://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-z-antresola-promenady-wro-ID4zeQ7,,700,4,2,"ul. Antoniego Słonimskiego, Wrocław",2023,miejskie,brak,do zamieszkania,39,2026-02-11
2026-02-08 00:30,Do wynajęcia 3 pokoje/ klimatyzacja/ balkon/ Port Popowice,4100,https://www.otodom.pl/pl/oferta/do-wynajecia-3-pokoje-klimatyzacja-balkon-port-popowice-ID4zRIy,,0,4,3,"ul. Białowieska, Wrocław",2019,miejskie,5200,do zamieszkania,55.38,2026-02-11
2026-02-08 00:30,Nowy klimatyzowany apartament 70m2 ul. Braniborska,4200,https://www.otodom.pl/pl/oferta/nowy-klimatyzowany-apartament-70m2-ul-braniborska-ID4zRfo,,950,2,4,"ul. Braniborska, Wrocław",2024,miejskie,brak,do zamieszkania,69.6,2026-02-11
2026-02-08 00:31,3 pokoje z balkonem Stare Miasto/ Tramwaj,2700,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-stare-miasto-tramwaj-ID4zRfb,,900,9,3,"ul. Bolesławiecka, Wrocław",brak,miejskie,3600,do zamieszkania,52,2026-02-11
2026-02-08 00:31,BEZ PROWIZJI - Mieszkanie 2-pokoje / 400M do rynku,2900,https://www.otodom.pl/pl/oferta/bez-prowizji-mieszkanie-2-pokoje-400m-do-rynku-ID43Hiw,,1000,2,2,Wrocław,2017,miejskie,3900,do zamieszkania,41,2026-02-11
2026-02-08 00:31,Apartament typu loft| Stare Miasto| Jodłowa,7000,https://www.otodom.pl/pl/oferta/apartament-typu-loft-stare-miasto-jodlowa-ID4xhK5,,0,7,3,"ul. Jodłowa, Wrocław",brak,brak,brak,do zamieszkania,80,2026-02-11
2026-02-08 00:31,Pl/UA/RU/ 2-pokoje/ CH Ferio Gaj ﻿/ Osobna kuchnia,2800,https://www.otodom.pl/pl/oferta/pl-ua-ru-2-pokoje-ch-ferio-gaj-osobna-kuchnia-ID4zRbP,,550,1,2,"ul. Piławska, Wrocław",brak,brak,3500,do zamieszkania,50,2026-02-11
2026-02-08 00:31,STUDIO z miejscem parkingowym blisko Starego Rynku w Just In Center,2400,https://www.otodom.pl/pl/oferta/studio-z-miejscem-parkingowym-blisko-starego-rynku-w-just-in-center-ID4zRbi,,776,4,1,"ul. Krawiecka, Wrocław",2009,miejskie,3000,do zamieszkania,34.4,2026-02-11
2026-02-08 00:31,Przestronne 3-pokojowe mieszkanie z balkonem,2500,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-z-balkonem-ID4zRaQ,,1200,10,3,"pl. Grunwaldzki, Wrocław",1970,miejskie,3000,do zamieszkania,54,2026-02-11
2026-02-08 00:32,"4 pokojowe mieszkanie+garaż, Ołtaszyn-Zwycięska",4950,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-garaz-oltaszyn-zwycieska-ID3ERO0,,1300,1,4,"ul. Zwycięska, Wrocław",2010,inne,brak,do zamieszkania,104,2026-02-11
